timestamp,data
2026-06-19T21:01:29.212912,"{""coord"": {""lon"": -78.5211, ""lat"": -0.2309}, ""weather"": [{""id"": 802, ""main"": ""Clouds"", ""description"": ""scattered clouds"", ""icon"": ""03n""}], ""base"": ""stations"", ""main"": {""temp"": 10.81, ""feels_like"": 10.32, ""temp_min"": 10.81, ""temp_max"": 10.81, ""pressure"": 1019, ""humidity"": 91, ""sea_level"": 1019, ""grnd_level"": 726}, ""visibility"": 10000, ""wind"": {""speed"": 1.42, ""deg"": 94, ""gust"": 1.8}, ""clouds"": {""all"": 37}, ""dt"": 1781920316, ""sys"": {""country"": ""EC"", ""sunrise"": 1781867533, ""sunset"": 1781911120}, ""timezone"": -18000, ""id"": 3652462, ""name"": ""Quito"", ""cod"": 200}"
2026-06-19T21:12:01.124192,"{""coord"": {""lon"": -78.5249, ""lat"": -0.2299}, ""weather"": [{""id"": 802, ""main"": ""Clouds"", ""description"": ""scattered clouds"", ""icon"": ""03n""}], ""base"": ""stations"", ""main"": {""temp"": 10.64, ""feels_like"": 10.14, ""temp_min"": 10.64, ""temp_max"": 10.64, ""pressure"": 1019, ""humidity"": 91, ""sea_level"": 1019, ""grnd_level"": 724}, ""visibility"": 10000, ""wind"": {""speed"": 1.39, ""deg"": 94, ""gust"": 1.77}, ""clouds"": {""all"": 39}, ""dt"": 1781921488, ""sys"": {""country"": ""EC"", ""sunrise"": 1781867534, ""sunset"": 1781911121}, ""timezone"": -18000, ""id"": 3652462, ""name"": ""Quito"", ""cod"": 200}"
2026-06-19T21:12:02.047713,"{""coord"": {""lon"": -78.5249, ""lat"": -0.2299}, ""weather"": [{""id"": 802, ""main"": ""Clouds"", ""description"": ""scattered clouds"", ""icon"": ""03n""}], ""base"": ""stations"", ""main"": {""temp"": 10.64, ""feels_like"": 10.14, ""temp_min"": 10.64, ""temp_max"": 10.64, ""pressure"": 1019, ""humidity"": 91, ""sea_level"": 1019, ""grnd_level"": 724}, ""visibility"": 10000, ""wind"": {""speed"": 1.39, ""deg"": 94, ""gust"": 1.77}, ""clouds"": {""all"": 39}, ""dt"": 1781921488, ""sys"": {""country"": ""EC"", ""sunrise"": 1781867534, ""sunset"": 1781911121}, ""timezone"": -18000, ""id"": 3652462, ""name"": ""Quito"", ""cod"": 200}"
2026-06-19T21:12:13.617091,"{""coord"": {""lon"": -78.5249, ""lat"": -0.2299}, ""weather"": [{""id"": 802, ""main"": ""Clouds"", ""description"": ""scattered clouds"", ""icon"": ""03n""}], ""base"": ""stations"", ""main"": {""temp"": 10.64, ""feels_like"": 10.14, ""temp_min"": 10.64, ""temp_max"": 10.64, ""pressure"": 1019, ""humidity"": 91, ""sea_level"": 1019, ""grnd_level"": 724}, ""visibility"": 10000, ""wind"": {""speed"": 1.39, ""deg"": 94, ""gust"": 1.77}, ""clouds"": {""all"": 39}, ""dt"": 1781921488, ""sys"": {""country"": ""EC"", ""sunrise"": 1781867534, ""sunset"": 1781911121}, ""timezone"": -18000, ""id"": 3652462, ""name"": ""Quito"", ""cod"": 200}"
2026-06-19T21:12:14.551299,"{""coord"": {""lon"": -78.5249, ""lat"": -0.2299}, ""weather"": [{""id"": 802, ""main"": ""Clouds"", ""description"": ""scattered clouds"", ""icon"": ""03n""}], ""base"": ""stations"", ""main"": {""temp"": 10.64, ""feels_like"": 10.14, ""temp_min"": 10.64, ""temp_max"": 10.64, ""pressure"": 1019, ""humidity"": 91, ""sea_level"": 1019, ""grnd_level"": 724}, ""visibility"": 10000, ""wind"": {""speed"": 1.39, ""deg"": 94, ""gust"": 1.77}, ""clouds"": {""all"": 39}, ""dt"": 1781921488, ""sys"": {""country"": ""EC"", ""sunrise"": 1781867534, ""sunset"": 1781911121}, ""timezone"": -18000, ""id"": 3652462, ""name"": ""Quito"", ""cod"": 200}"
2026-06-21T18:30:27.812992,"{""coord"": {""lon"": -78.5249, ""lat"": -0.2299}, ""weather"": [{""id"": 500, ""main"": ""Rain"", ""description"": ""light rain"", ""icon"": ""10n""}], ""base"": ""stations"", ""main"": {""temp"": 12.82, ""feels_like"": 12.32, ""temp_min"": 12.82, ""temp_max"": 12.82, ""pressure"": 1014, ""humidity"": 83, ""sea_level"": 1014, ""grnd_level"": 723}, ""visibility"": 10000, ""wind"": {""speed"": 1.37, ""deg"": 333, ""gust"": 1.87}, ""rain"": {""1h"": 0.39}, ""clouds"": {""all"": 67}, ""dt"": 1782084009, ""sys"": {""country"": ""EC"", ""sunrise"": 1782040358, ""sunset"": 1782083945}, ""timezone"": -18000, ""id"": 3652462, ""name"": ""Quito"", ""cod"": 200}"
2026-06-21T20:42:27.338682,"{""coord"": {""lon"": -78.5249, ""lat"": -0.2299}, ""weather"": [{""id"": 803, ""main"": ""Clouds"", ""description"": ""broken clouds"", ""icon"": ""04n""}], ""base"": ""stations"", ""main"": {""temp"": 10.64, ""feels_like"": 9.93, ""temp_min"": 10.64, ""temp_max"": 10.64, ""pressure"": 1017, ""humidity"": 83, ""sea_level"": 1017, ""grnd_level"": 724}, ""visibility"": 10000, ""wind"": {""speed"": 0.95, ""deg"": 72, ""gust"": 0.98}, ""clouds"": {""all"": 60}, ""dt"": 1782092423, ""sys"": {""country"": ""EC"", ""sunrise"": 1782040358, ""sunset"": 1782083945}, ""timezone"": -18000, ""id"": 3652462, ""name"": ""Quito"", ""cod"": 200}"
2026-06-21T20:44:43.542972,"{""coord"": {""lon"": -78.5211, ""lat"": -0.2309}, ""weather"": [{""id"": 803, ""main"": ""Clouds"", ""description"": ""broken clouds"", ""icon"": ""04n""}], ""base"": ""stations"", ""main"": {""temp"": 10.8, ""feels_like"": 10.1, ""temp_min"": 10.8, ""temp_max"": 10.8, ""pressure"": 1018, ""humidity"": 83, ""sea_level"": 1018, ""grnd_level"": 725}, ""visibility"": 10000, ""wind"": {""speed"": 0.96, ""deg"": 72, ""gust"": 0.99}, ""clouds"": {""all"": 59}, ""dt"": 1782092455, ""sys"": {""country"": ""EC"", ""sunrise"": 1782040358, ""sunset"": 1782083944}, ""timezone"": -18000, ""id"": 3652462, ""name"": ""Quito"", ""cod"": 200}"
2026-06-21T20:44:50.635072,"{""coord"": {""lon"": -78.5211, ""lat"": -0.2309}, ""weather"": [{""id"": 803, ""main"": ""Clouds"", ""description"": ""broken clouds"", ""icon"": ""04n""}], ""base"": ""stations"", ""main"": {""temp"": 10.8, ""feels_like"": 10.1, ""temp_min"": 10.8, ""temp_max"": 10.8, ""pressure"": 1018, ""humidity"": 83, ""sea_level"": 1018, ""grnd_level"": 725}, ""visibility"": 10000, ""wind"": {""speed"": 0.96, ""deg"": 72, ""gust"": 0.99}, ""clouds"": {""all"": 59}, ""dt"": 1782092455, ""sys"": {""country"": ""EC"", ""sunrise"": 1782040358, ""sunset"": 1782083944}, ""timezone"": -18000, ""id"": 3652462, ""name"": ""Quito"", ""cod"": 200}"
